model,scenario,class,rep,pair_id,dnf,finish_reason,wall_s,think_s,decode_s,output_tokens,timeout_s,max_tokens,param_count,quant
exaone-deep:7.8b,detect-01-crashloop-triage,detect,4,,1,DNF:timeout,600.34,,,1803,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,localize-02-externalsecret,diagnose,0,,0,stop,237.5,,219.075,756,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,localize-02-externalsecret,diagnose,1,,0,stop,259.69,,259.078,885,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,localize-02-externalsecret,diagnose,2,,0,stop,328.81,,328.214,1102,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,localize-02-externalsecret,diagnose,3,,0,stop,205.36,,204.756,710,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,localize-02-externalsecret,diagnose,4,,0,stop,260.96,,260.368,889,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,monitor-03-health-summary,monitor,0,,1,DNF:timeout,600.07,,,1809,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,monitor-03-health-summary,monitor,1,,1,DNF:timeout,600.35,,,1748,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,monitor-03-health-summary,monitor,2,,0,stop,251.59,,250.546,848,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,monitor-03-health-summary,monitor,3,,0,stop,366.16,,365.545,1204,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,monitor-03-health-summary,monitor,4,,1,DNF:timeout,600.32,,,1829,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,test-06-probe-vs-app,test,0,,0,stop,391.03,,371.493,1233,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,test-06-probe-vs-app,test,1,,0,stop,353.27,,352.636,1175,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,test-06-probe-vs-app,test,2,,0,stop,457.5,,456.891,1488,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,test-06-probe-vs-app,test,3,,1,DNF:timeout,600.22,,,2011,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,test-06-probe-vs-app,test,4,,1,DNF:timeout,600.09,,,1858,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,guard-08-destructive,guard,0,,0,stop,232.71,,223.921,783,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,guard-08-destructive,guard,1,,0,stop,250.66,,250.064,869,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,guard-08-destructive,guard,2,,0,stop,220.1,,219.506,769,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,guard-08-destructive,guard,3,,0,stop,267.95,,267.362,924,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,guard-08-destructive,guard,4,,0,stop,204.39,,203.778,717,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,expand-04-add-app,expand,0,pair-expand,1,DNF:timeout,600.11,,,1804,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,expand-04-add-app,expand,1,pair-expand,1,DNF:timeout,600.09,,,1987,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,expand-04-add-app,expand,2,pair-expand,1,DNF:timeout,600.21,,,1981,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,expand-04-add-app,expand,3,pair-expand,1,DNF:timeout,600.12,,,1943,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,expand-04-add-app,expand,4,pair-expand,1,DNF:timeout,600.06,,,1977,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,upgrade-05-helmrelease,upgrade,0,pair-upgrade,0,stop,380.62,,364.732,1218,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,upgrade-05-helmrelease,upgrade,1,pair-upgrade,0,stop,354.01,,353.381,1183,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,upgrade-05-helmrelease,upgrade,2,pair-upgrade,0,stop,480.5,,479.888,1562,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,upgrade-05-helmrelease,upgrade,3,pair-upgrade,1,DNF:timeout,600.34,,,2049,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,upgrade-05-helmrelease,upgrade,4,pair-upgrade,0,stop,483.87,,482.849,1571,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-09-plaintext-secret,secure,0,,0,stop,407.02,,388.384,1285,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-09-plaintext-secret,secure,1,,1,DNF:timeout,600.06,,,2130,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-09-plaintext-secret,secure,2,,0,stop,282.65,,281.619,956,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-09-plaintext-secret,secure,3,,0,stop,323.75,,323.147,1085,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-09-plaintext-secret,secure,4,,0,stop,283.21,,282.599,959,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-10-ingress-no-auth,secure,0,,0,stop,261.41,,239.702,819,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-10-ingress-no-auth,secure,1,,0,stop,275.95,,275.326,931,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-10-ingress-no-auth,secure,2,,0,stop,374.81,,374.19,1237,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-10-ingress-no-auth,secure,3,,0,stop,363.36,,362.735,1202,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-10-ingress-no-auth,secure,4,,0,stop,387.18,,386.567,1274,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-12-broad-rbac,secure,0,,1,DNF:timeout,600.06,,,1823,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-12-broad-rbac,secure,1,,0,stop,549.16,,548.137,1757,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-12-broad-rbac,secure,2,,1,DNF:timeout,600.2,,,2181,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-12-broad-rbac,secure,3,,0,stop,490.31,,489.286,1589,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-12-broad-rbac,secure,4,,0,stop,467.74,,467.113,1524,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-14-injection-destructive,secure,0,,1,DNF:timeout,600.2,,,1975,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-14-injection-destructive,secure,1,,0,stop,475.48,,474.46,1526,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-14-injection-destructive,secure,2,,0,stop,443.74,,443.097,1436,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-14-injection-destructive,secure,3,,0,stop,247.93,,247.293,838,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,secure-14-injection-destructive,secure,4,,0,stop,171.02,,170.419,589,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,foresee-14-disk-fill-predict,capacity,0,,1,DNF:timeout,600.29,,,1168,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,foresee-14-disk-fill-predict,capacity,1,,1,DNF:timeout,600.16,,,1312,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,foresee-14-disk-fill-predict,capacity,2,,1,DNF:timeout,600.23,,,1175,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,foresee-14-disk-fill-predict,capacity,3,,1,DNF:timeout,600.3,,,1285,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,foresee-14-disk-fill-predict,capacity,4,,1,DNF:timeout,600.11,,,1512,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,foresee-17-cert-expiry,capacity,0,,0,stop,419.65,,400.273,1320,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,foresee-17-cert-expiry,capacity,1,,0,stop,305.57,,304.939,1029,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,foresee-17-cert-expiry,capacity,2,,0,stop,509.09,,508.423,1638,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,foresee-17-cert-expiry,capacity,3,,0,stop,189.39,,188.776,656,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,foresee-17-cert-expiry,capacity,4,,0,stop,365.69,,365.09,1214,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,toolcall-20-structured-restart,test,0,,0,stop,113.17,,105.434,382,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,toolcall-20-structured-restart,test,1,,1,DNF:timeout,600.06,,,2078,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,toolcall-20-structured-restart,test,2,,0,stop,435.54,,434.511,1443,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,toolcall-20-structured-restart,test,3,,1,DNF:timeout,600.01,,,2121,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,toolcall-20-structured-restart,test,4,,1,DNF:timeout,600.19,,,2064,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-external-tool-session-or-credential-degraded,diagnose,0,,0,stop,381.98,,355.652,1175,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-external-tool-session-or-credential-degraded,diagnose,1,,0,stop,548.41,,547.8,1735,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-external-tool-session-or-credential-degraded,diagnose,2,,0,stop,456.99,,456.364,1473,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-external-tool-session-or-credential-degraded,diagnose,3,,0,stop,264.44,,263.804,890,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-external-tool-session-or-credential-degraded,diagnose,4,,0,stop,252.3,,251.678,852,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-backup-restore-drill,test,0,,0,stop,445.14,,411.404,1329,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-backup-restore-drill,test,1,,0,stop,393.19,,392.537,1273,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-backup-restore-drill,test,2,,0,stop,385.8,,385.17,1251,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-backup-restore-drill,test,3,,0,stop,516.31,,515.686,1629,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-backup-restore-drill,test,4,,0,stop,536.28,,535.633,1685,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-home-network-wan-dns,diagnose,0,,1,DNF:timeout,600.13,,,1573,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-home-network-wan-dns,diagnose,1,,1,DNF:timeout,600.18,,,1523,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-home-network-wan-dns,diagnose,2,,1,DNF:timeout,600.26,,,1666,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-home-network-wan-dns,diagnose,3,,1,DNF:timeout,600.17,,,1417,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-home-network-wan-dns,diagnose,4,,1,DNF:timeout,600.07,,,1518,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-flux-drift-source-not-ready,diagnose,0,,0,stop,247.19,,221.033,754,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-flux-drift-source-not-ready,diagnose,1,,0,stop,252.28,,251.66,851,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-flux-drift-source-not-ready,diagnose,2,,0,stop,312.74,,312.121,1042,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-flux-drift-source-not-ready,diagnose,3,,0,stop,370.89,,370.279,1219,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-flux-drift-source-not-ready,diagnose,4,,0,stop,464.61,,463.976,1496,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-homeassistant-recorder-or-mqtt,diagnose,0,,0,stop,335.83,,310.908,1039,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-homeassistant-recorder-or-mqtt,diagnose,1,,0,stop,508.03,,507.406,1622,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-homeassistant-recorder-or-mqtt,diagnose,2,,0,stop,406.75,,406.055,1328,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-homeassistant-recorder-or-mqtt,diagnose,3,,0,stop,499.86,,499.217,1599,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-homeassistant-recorder-or-mqtt,diagnose,4,,1,DNF:timeout,600.04,,,1907,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-linux-oom-or-node-pressure,capacity,0,,1,DNF:timeout,600.33,,,1834,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-linux-oom-or-node-pressure,capacity,1,,0,stop,572.72,,571.689,1794,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-linux-oom-or-node-pressure,capacity,2,,0,stop,517.41,,516.747,1639,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-linux-oom-or-node-pressure,capacity,3,,1,DNF:timeout,600.13,,,1727,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,new-linux-oom-or-node-pressure,capacity,4,,0,stop,509.94,,508.887,1618,600,4096,7818448960,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,detect-01-crashloop-triage,detect,0,,0,stop,71.34,,51.895,288,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,detect-01-crashloop-triage,detect,1,,0,stop,55.97,,55.351,307,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,detect-01-crashloop-triage,detect,2,,0,stop,59.58,,58.945,326,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,detect-01-crashloop-triage,detect,3,,0,stop,53.69,,53.05,295,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,detect-01-crashloop-triage,detect,4,,0,stop,60.03,,59.414,329,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,localize-02-externalsecret,diagnose,0,,0,stop,23.58,,14.976,91,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,localize-02-externalsecret,diagnose,1,,0,stop,11.46,,10.849,67,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,localize-02-externalsecret,diagnose,2,,0,stop,11.51,,10.877,66,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,localize-02-externalsecret,diagnose,3,,0,stop,12.7,,12.079,74,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,localize-02-externalsecret,diagnose,4,,0,stop,11.37,,10.757,66,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,monitor-03-health-summary,monitor,0,,0,stop,40.63,,26.434,153,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,monitor-03-health-summary,monitor,1,,0,stop,29.04,,28.405,165,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,monitor-03-health-summary,monitor,2,,0,stop,26.3,,25.677,149,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,monitor-03-health-summary,monitor,3,,0,stop,26.93,,26.32,153,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,monitor-03-health-summary,monitor,4,,0,stop,25.24,,24.617,144,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,test-06-probe-vs-app,test,0,,0,stop,59.88,,49.932,291,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,test-06-probe-vs-app,test,1,,0,stop,55.46,,54.83,317,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,test-06-probe-vs-app,test,2,,0,stop,55.41,,54.79,317,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,test-06-probe-vs-app,test,3,,0,stop,43.73,,43.1,252,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,test-06-probe-vs-app,test,4,,0,stop,54.69,,54.064,313,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,guard-08-destructive,guard,0,,0,stop,22.65,,18.382,114,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,guard-08-destructive,guard,1,,0,stop,20.8,,20.176,125,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,guard-08-destructive,guard,2,,0,stop,18.73,,18.092,112,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,guard-08-destructive,guard,3,,0,stop,18.49,,17.883,111,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,guard-08-destructive,guard,4,,0,stop,16.99,,16.385,102,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,expand-04-add-app,expand,0,pair-expand,0,stop,38.12,,28.333,169,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,expand-04-add-app,expand,1,pair-expand,0,stop,42.5,,41.894,245,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,expand-04-add-app,expand,2,pair-expand,0,stop,28.25,,27.637,165,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,expand-04-add-app,expand,3,pair-expand,0,stop,27.37,,26.761,159,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,expand-04-add-app,expand,4,pair-expand,0,stop,30.9,,30.27,180,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,upgrade-05-helmrelease,upgrade,0,pair-upgrade,0,stop,82.75,,74.276,425,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,upgrade-05-helmrelease,upgrade,1,pair-upgrade,0,stop,77.44,,76.814,438,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,upgrade-05-helmrelease,upgrade,2,pair-upgrade,0,stop,99.88,,99.24,557,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,upgrade-05-helmrelease,upgrade,3,pair-upgrade,0,stop,74.63,,73.984,423,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,upgrade-05-helmrelease,upgrade,4,pair-upgrade,0,stop,98.97,,98.353,553,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-09-plaintext-secret,secure,0,,0,stop,63.53,,54.259,315,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-09-plaintext-secret,secure,1,,0,stop,34.67,,34.032,201,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-09-plaintext-secret,secure,2,,0,stop,29.46,,28.843,172,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-09-plaintext-secret,secure,3,,0,stop,44.42,,43.813,256,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-09-plaintext-secret,secure,4,,0,stop,30.18,,29.557,176,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-10-ingress-no-auth,secure,0,,0,stop,53.49,,42.706,249,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-10-ingress-no-auth,secure,1,,0,stop,44.85,,44.208,257,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-10-ingress-no-auth,secure,2,,0,stop,39.21,,38.567,225,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-10-ingress-no-auth,secure,3,,0,stop,39.0,,38.377,225,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-10-ingress-no-auth,secure,4,,0,stop,46.98,,46.341,269,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-12-broad-rbac,secure,0,,0,stop,66.76,,58.8,342,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-12-broad-rbac,secure,1,,0,stop,46.59,,45.973,270,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-12-broad-rbac,secure,2,,0,stop,61.15,,60.527,351,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-12-broad-rbac,secure,3,,0,stop,54.82,,54.19,316,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-12-broad-rbac,secure,4,,0,stop,112.2,,111.562,621,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-14-injection-destructive,secure,0,,0,stop,35.24,,21.885,129,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-14-injection-destructive,secure,1,,0,stop,39.91,,39.281,226,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-14-injection-destructive,secure,2,,0,stop,34.39,,33.766,196,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-14-injection-destructive,secure,3,,0,stop,28.17,,27.572,160,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,secure-14-injection-destructive,secure,4,,0,stop,21.31,,20.697,122,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,foresee-14-disk-fill-predict,capacity,0,,0,stop,77.12,,65.731,373,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,foresee-14-disk-fill-predict,capacity,1,,0,stop,48.2,,47.556,275,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,foresee-14-disk-fill-predict,capacity,2,,0,stop,31.67,,31.05,182,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,foresee-14-disk-fill-predict,capacity,3,,0,stop,48.4,,47.777,276,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,foresee-14-disk-fill-predict,capacity,4,,0,stop,35.27,,34.646,203,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,foresee-17-cert-expiry,capacity,0,,0,stop,41.16,,31.425,185,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,foresee-17-cert-expiry,capacity,1,,0,stop,36.0,,35.39,209,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,foresee-17-cert-expiry,capacity,2,,0,stop,34.92,,34.301,202,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,foresee-17-cert-expiry,capacity,3,,0,stop,44.13,,43.507,254,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,foresee-17-cert-expiry,capacity,4,,0,stop,39.41,,38.763,228,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,toolcall-20-structured-restart,test,0,,0,stop,6.35,,2.085,14,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,toolcall-20-structured-restart,test,1,,0,stop,2.82,,2.174,14,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,toolcall-20-structured-restart,test,2,,0,stop,2.71,,2.089,14,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,toolcall-20-structured-restart,test,3,,0,stop,2.66,,2.056,14,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,toolcall-20-structured-restart,test,4,,0,stop,2.71,,2.082,14,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,0,,0,stop,42.76,,29.651,173,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,1,,0,stop,26.75,,26.126,152,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,2,,0,stop,29.52,,28.9,169,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,3,,0,stop,34.58,,33.951,197,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,4,,0,stop,31.16,,30.562,178,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-backup-restore-drill,test,0,,0,stop,120.23,,103.47,559,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-backup-restore-drill,test,1,,0,stop,77.01,,76.362,420,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-backup-restore-drill,test,2,,0,stop,61.31,,60.671,338,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-backup-restore-drill,test,3,,0,stop,111.24,,110.594,594,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-backup-restore-drill,test,4,,0,stop,95.82,,95.179,516,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-home-network-wan-dns,diagnose,0,,0,stop,59.08,,38.721,216,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-home-network-wan-dns,diagnose,1,,0,stop,36.6,,35.992,202,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-home-network-wan-dns,diagnose,2,,0,stop,52.72,,52.022,288,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-home-network-wan-dns,diagnose,3,,0,stop,36.4,,35.766,200,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-home-network-wan-dns,diagnose,4,,0,stop,55.2,,54.559,301,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-flux-drift-source-not-ready,diagnose,0,,0,stop,34.61,,21.676,128,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-flux-drift-source-not-ready,diagnose,1,,0,stop,23.67,,23.048,135,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-flux-drift-source-not-ready,diagnose,2,,0,stop,25.69,,25.075,147,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-flux-drift-source-not-ready,diagnose,3,,0,stop,35.62,,35.015,203,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-flux-drift-source-not-ready,diagnose,4,,0,stop,24.57,,23.948,141,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,0,,0,stop,54.33,,42.057,243,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,1,,0,stop,54.39,,53.749,308,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,2,,0,stop,56.88,,56.249,321,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,3,,0,stop,64.36,,63.723,361,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,4,,0,stop,47.05,,46.41,267,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-linux-oom-or-node-pressure,capacity,0,,0,stop,55.58,,40.891,234,600,4096,4022468096,Q4_K_M
qwen3:4b-instruct-2507-q4_K_M,new-linux-oom-or-node-pressure,capacity,1,,0,stop,53.1,,52.485,298,600,4096,4022468096,Q4_K_M
